tweet,sentiment,highlight
Oh My God! @Rina_Chibany mch tabi3iye chou 7elwe! Lk chou heidaaaaa!wala benet btestehal tkoun @MissLebanonLBCI 8ayrik!! Adore u beautiful,Positive,None
oh no ray7a ebke ktir z3elet 😓,Negative,None
Oh 😍😍 fi ahla b Germany 🥺😅?,Positive,None
ohh ya3ne ma 3ende amal :(,Negative,None
Ohhh lalala chu hayda kino lizim ybusukon lol,Positive,Sarcasm
ohhhhhhh . awiyye ktir hayde 😁😁😁😁,Positive,None
ok 2018 had its ups and downs bas aktar shi z3elet aale huwe when baba gave away our dogs :(,Negative,None
Ok bas ma 3m le2ilak souwar t3ebet :(,Negative,None
Ok kelle khara again 😂,Negative,Foul language
Ok khalas le3eb la lyom,Neutral,None
Ok ktir 3melet mni7 pneumo im so happy,Positive,None
Ok ktir cool w cute chab lebes t-shirt rose bs ma tenjele2 w telbes 3laya bot rose #5afif #5afif,Negative,None
Ok ktir ma ele jlede nemchou el 3amal?,Negative,None
ok ma sme3et l lyrics ktir bas aam behke production wise i like it,Positive,None
ok maybe ktir 3am khaffe2 bas eno 3al alile jarrabet.. Semhoune,Negative,None
ok so l nahes sarlo yawmen rekebne bkra ala yestour shu ha ysir fiye,Negative,None
Ok z3elet,Negative,None
OK. LEH WEN MA ROUH FI KTIR WLED? CHOU SAYIR BL DENE,Negative,None
Okay ana ktir z3elet halla2,Negative,None
Okay bas z3elet netfe 😅😅,Negative,None
Okhti msafra w ha3mel haflaaa,Positive,None
Okk so tomorow balich exams w hey awal marra hl2d bkun aamle stress w khayfe w ha ebke w manne abadan bl mood dk chu aam ysir ma3e hey awal marra hekkk Pleaseee some motivation🥺,Negative,None
Omg ðŸ¤¦ðŸ»â€â™€ï¸ li 3al autostradre,Negative,None
OMG BADDAK TETJAWAZNE ? PAPI MHANDIS W MAAE MASARE KTIR Eza FEKRIK ana bensa chy gholtane,Positive,Sarcasm
omg chou sar be ghadir,Negative,None
omg chou sayerrr,Negative,None
Omg msh 3ajbek? Khalas z3elet ☹️,Negative,None
omg please ma bsaddi2 fi nes ma3e bl grp 3am ta3mil psychology,Negative,Bullying
Omg taba3 l dols? Kteer b khawif,Negative,None
Omg that's literally eli 3m bfaker feeh bs khayef b3d el korona ma ykon fe sho3'ol,Negative,None
Omg yaret byerjaao byeftahou💔💔,Negative,None
Omg!!! Ktir fi lightning!!!!!!!😭😭😭😭😭😭😭😭😭,Negative,None
Omw work l..ta2es ktir 7elo bel farshe:(,Negative,None
on a more serious note i hope ysir kelshi ella eno l semester yaamloulo extend. kelshi.,Negative,None
oooh 3njd 5efet 😬😬,Negative,None
Oops fi hada ktir 3am bi ghallet,Neutral,Known fact
��yaret,Negative,None
��🏻 eza fi majel bi mawodou3 l2ajarat kamen yozbat la2an khtana2na,Negative,None
��💔💔😭😭 hal mousalsal la 7alo za3alne add ma za3len kel 7ayete,Negative,None
��😂 Ok hbb Khefet 3m berjof,Negative,None
��😂😂😂😂😂😂😂 hayda film re3eb,Negative,None
��😔😔😔😔😔😔😔shi b2ate3 l aleb shou ba3d naterna 😔,Negative,None
osha teklo menna! Kela palm oil,Negative,None
Ossit enno eza kholsit hal thawra bala ma yesta2ilo w rah ysir hal el balad adrab men ma kenna 3le ktir mkhawefne,Negative,None
Oth byaamele depression w b khaline ekoul ktir,Negative,None
Ouaa tohdar you,Negative,None
Ouf shu hayda,Neutral,None
OUM RKOD. Fell abl ma tmout.,Negative,None
Pao ktir bhebbik ❤️,Positive,None
People like you give us hope 🙏🏻 ba3rif kaza hada hek w ktir bombosit bas a3rif Bravo and i really wish everyone can do that✌🏻,Positive,None
"Person: ""Khatik ktir helo mabyechbahik"" me: thx person: lek la2 azde over ne3im w ente ktir hyperactive . Euhh chou ekhdine fekra aan el hyperactive mafhemet? ðŸ˜‚ðŸ˜‚",Negative,Joke
Please bade nem t3ebet,Negative,None
Please dalo ajlo school la a3rf chou a3ml😭😭,Negative,None
please fill this survey la rfi2te 3m ta3mel these la tkhalles dirasta  w 3ayze ktir nes y3aboua. Merci,Neutral,None
Please khabrouna aam nedros,Neutral,None
Please khalas,Negative,None
Please maba2 hada y2ul 7u2u2 l mar2a #MissLebanon #MissLebanon,Negative,None
pls hada yehfor abre la2an kteer t3ebet lyom,Negative,None
pls leh ma hada aam yhebne lyom mn ref2ete :(,Negative,None
Plus mamnou3 tershi7 kel yali Elon bl 7ekem MN Abel,Neutral,None
Plz hada yeb2a yna2ila tyeba la @nadine njeim...mch masmou7 #MBCTheVoice #MBCTheVoice,Negative,None
Plz iphone matnazlo telephone jdid t3ebet w ana ensam kermel eshtre wahad jdid kel mara 😢,Negative,None
Plz shi ktir bi za3il mahada men ref2ate aam yenzal ba2a,Negative,None
Plzzz @nabil_ajram tamina 3la nancy kteeer msh8ol balna 3leeha ðŸ˜’ðŸ˜­ðŸ˜‚ nancy sart a7san hl2 ???,Negative,None
Plzzzzzz tamnounaaaaa hayda enfijarrrr akidddd cz hazzit ldeneh bi badaro,Negative,None
Quality el sout wel soura 3a Kuwait tv ahla bi 10000 marra min rotana el zeft,Negative,None
quarantine mch nafsell chi la kell el 3ial :(,Negative,None
rabena yostor ana khayef walahy,Negative,None
Radeet bas still khayef,Negative,None
Rah ethaddar nafsiyyan la nem 3am bebke,Negative,None
Rah mout😞,Negative,None
RAHO KELL ELL CONTACTS!!! CHOU SAYER BI MY  PHONE!!!1,Negative,None
Raj l bet baadne aam berjof wlww,Negative,None
Ranoush sho hal 7ala hayda 3a feka ur cloth wala a7la especially ur shoes :) @Raniamazbouh,Positive,None
Rawa2 bass el plan ktir te3tir hayda li bi khawwef aktar min el typo sara7a,Negative,None
Rawe2: 6 Te3ben: 3 Ze3len: 8 Zi7 ya jahesh: 10,Negative,None
Rawwahna kell l regim b akel l ahad #everytime #everytime,Negative,Joke
Rayis huwe bel 3ade wbsir enhiyarat kif sent jeye kelo jeye m2aflas ya bisajel lu ya byezra3 l ha2le,Negative,Joke
Razan rou2i hbbti w bala ta2efeye !! Nezle retweets la jeha wehde .. ta3e etzahare ma3 sha3eb w bala akel hawa ente w 2e3de be maser .. hayda ele shatreen feeh ento ya 3onsoreye,Negative,None
Rbotile ebnik tante,Negative,None
re3eb ya m3allim,Negative,Joke
Rje3et mn l jem3a Ma baaref iza bebke abel aw bnem abel Aw bnem ana w 3am bebke Aw bebke ana w neyem,Negative,None
Rje3na lal jem3a w rje3na la shakelna l mbahdal 🤦‍♂️ la2 adel la2!,Negative,None
RO3EB,Negative,None
Rou2 noss se3a bro bkhaliss ma emmak bkaffeh ma3ak habibeh,Negative,None
Rou2e rou2e tawle belik. Ma byeswa hal2ad toumou7.,Neutral,Sarcasm
rouh ya sabe3 ent,Neutral,Sarcasm
Sa23a,Neutral,Known fact
Sa23a aw ana bene shi ! ðŸ˜•,Negative,None
Sa2alet nafse ktir Hal so2al w b3ed ma l2it jaweb,Neutral,None
Sa2ta men awal yom.. Helo,Negative,Sarcasm
Sa77.agree😄😄,Positive,None
Saba7 l5er wlsalem beirut,Positive,None
Sabah el thawra 😍 la kill el ma2ruseen / mab3useen mn el thawra lissa ma shefto shi 🥰,Positive,Sarcasm
Sabah l helo sabah l maamoul sabah l festo2 halabe,Positive,None
Sadi2 enne mar3oub me l jarad aktar bi 100 marra men l corona,Negative,None
saffet mahal ghalat.. Heses akalta zabate! Hada bya3ref wen fie chouf?,Negative,None
sage and shi bas ma habbeit saraha,Negative,None
sahh l nom,Neutral,Courtesy words
Sahih bas el be2e 3ade,Neutral,None
Sakhne,Negative,None
Salemtak bro!,Positive,None
same it’s sooo scary laa ana mesh every week eno kel fatra la ysir ma3e hek w i can’t tell my mom laan btaamlne 3abid shayatin w ma aam sale w medre shu,Negative,None
Same!!ktir tdeya2t w z3elet. Bss 3am y2ool 3emel fhoosat w 3am ydefe3 3an halo. We have to wait and see before ppl Start judging him.,Negative,None
Sar 2was be adonis ! Helo action bel hay,Negative,Sarcasm
Sar badda jardit following .. 3ende ktir jayye,Neutral,None
sar enfijar bi iran!!!,Negative,None
Sar fi corona aana bel chere3 alla yestor!,Negative,None
Sar l wa2et wa2et sayfe bas l ta2es shatwe im confused,Neutral,None
Sar lezemla nawme...chefnekon,Neutral,None
Sar ma3e b Antoura,Negative,None
Sar ma3i panic abadan mesh mahdume got flashbacks to enfijar l salam wel taqwa tab walaw??,Negative,None
Sar maae now akhwaf shi be sir bhayete baadne aam berjof,Negative,None
sara5et,Negative,None
Sara7a 5efet ykoun le3eblik b 3a2lik w ba3adik 3an el monkar bs tlo3te e5er hamik meno w mesh 2aryito,Negative,None
Sara7a ana 3etlen ham yenzal l tayyar 3al ard,Negative,None
sarah hesse chi nhar rah a3mel accident 3a autostrade jbeil.. Ma fi daw bet dal ide 3a albe all the way,Negative,None
saraha kel hayetna rah tetghayar men wara el corona chi ma bi tammenn :/,Negative,None
saraha mahada bieb2a bi hayete khlas ma bede jareb ba2a,Negative,None
saraha z3elet la2eno tlo3te bta3rfi im sorry,Negative,None
Sarit ray7a l kahraba 3 times. W s2aline shou l shi l wahid li bkhaf meno houwe l ra3ed. 3am bebke,Negative,None
sarle sene bjarreb et3allam guitar w mch aam tezbat .. khalas ma ba2 rah jarreb :/,Negative,None
Sarlo the guy 40 seconds 3am bi sarrikh add ma helo l goal,Positive,None
saro 3 3safir,Neutral,None
saro 3 hazzet bi 3 iyem.. Allah yestor chou jeyina ba3ed,Negative,None
Saro marten bou3a maf2ouseee !! @Charbelonsky,Negative,None
sattalet 3l rahje,Negative,None
Sawta ktir mez3ij. Ktir,Negative,None
Sawto 3emil ktir ossas dod ll houkoume bs ento 3alam ma bte2sha3o ab3ad mn mnkharkon. Yhesib li 3ando le hdn 3ando 3am ya3ml chi msh la masla7it lbalad w3ou ya chabeb w3ou ma ba2a tehko bala ma t2oulo chi.,Negative,None
Scotland bada t3mel vote l khamiss la tenfessil 3an l UK,Neutral,None
Se3a 3 ma ba3refak...3anjad 3am tehkune fb chat ?,Negative,Sarcasm
Seret khabsa chakhsen lyom,Negative,None
"Seriously ma khass ""enoun l ser"" Lak ento 3refto chou sar ma3o la 3emil accident?! Wtf eno sketo hej tetfalsafo",Negative,None
Serna tnin ðŸ˜·,Neutral,None
Sha3re ka2anno 7ada mkahrabne,Negative,Joke
Shabeb hada by3ref sho 3m ysir b trablos? 3m y2olo mentek l wade3 bss ma hada ne2el shi,Negative,None
Shakla ejet beirut w 3araset 😂,Positive,Joke
Shaklek 3awneye so kele khara 😂,Negative,Foul language
Shaklo bi khawif tbh,Negative,None
Shaklo metel balotelli hayda hahaha,Negative,None
Shayfe🥺 e3malele retweet 3ashan z3elet😂😂😭😭,Negative,None
Shi ahla min el helo,Positive,None
Shi be bakke,Negative,None
shi bi khawif 😔💔,Negative,None
Shilo l maze7 bas mousalsal Myriam Fares ktir awe. The story is good!,Positive,None
Sho esmo hayda,Neutral,None
Shob ktir iza shi,Neutral,None
Shou aam ysir maak???????,Negative,None
Shou hal costume l helo bas 😪,Positive,None
Shou hayda siflo kellon birou7o 3le ?,Neutral,None
Shou lezim a3mol bi daynte el chmel eza ktir aam besma3 da2et albe? Hessa fi shi bi alba w ma aam yotla3,Negative,None
Shou sar ma3o hayda? Ragheb skot plz,Negative,None
Shu 3m ysir b lebnen😭😭😭,Negative,None
Shu aam tehke ya zalame hayda naser ilehe esmo😂👏,Positive,None
Shu aam ysir mani bl bet,Negative,None
Shu b7bk ya #beirut #beirut,Positive,None
Shu b7bk ya beirut 😍❤️🌲,Positive,Courtesy words
Shu enkon hebel,Negative,Bullying
shu fi shi jdid ma hene deymam hek :p,Neutral,Saying
Shu ha ysir fyee bukra????,Negative,None
Shu hal hmar hayda,Negative,Bullying
Shu hal sermeye 😜,Negative,Foul language
shu hayawanet ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Negative,Foul language
Shu hayda il AUB ma fi nafas jowwa :P l3amma hrabet :P,Negative,None
Shu hayda yale 2baliii wegik wala amar l leeeellllll?,Positive,Saying
Shu helo el wahad yetla3 bi taxi el soboh ykoun hatet CD elissa #HaletHob 😍 la w ma3o kil el cds kamen😍 good morning #HaletHob,Positive,None
Shu helo eno tnem w tnem w tnem w tehlam enak neyem w tou3a w terja3 tnem w tnem w tnem ..🙊l mohem goodnight..,Positive,Joke
Shu helo ma twef2iya l ra2iy w Ente men aweltik kharouf la 7ezbik! 👎🏻,Negative,None
Shu helo ykun fi wahad bel admissions 3arabe ktir bedhak,Positive,Joke
Shu katabulak,Neutral,None
shu ltweet,Neutral,None
Shu sar fi hayda w leh bento hek,Negative,None
Shu wade3 l raweyeh l besh3a bil bet. Shaklo kelo nezel fos wara fos bhal sa23a! 😧,Negative,None
Sleep 4 hours fi2e bakkir kamle,Neutral,None
Sma3et sot bel beit mich mestarjeye odhar men louda,Negative,None
Smalllaaaa hayda l matloub hahaha,Positive,None
So liom 7kit mom w eltella enno ma ktir tdobbolle akel next week la2anno the portions yalle btdobbole yehon ktir kbar I swear to God 7assayta 7a tebke PLEASE OULOULE WHAT DID I SAY WRONG,Negative,None
so lyom lta2et bi my ex men ba3ed sene w aktar do3et w tlabaket w khefet w kel chi feelings tol3o,Negative,None
so ma hada tali3 men beirut 3al batroun?,Neutral,None
Sociologic w physic w maths w helo hal sabah :),Negative,Sarcasm
Some girls be like : Halla2 eza 5osro Germany hayda El match byerja3o Argentina bye5do El world cup,Neutral,Joke
Sometimes bekoul la darajeh bekoul l borrad kamen and sometimes bdalneh kel l nhar bala akel hmmm waw,Neutral,Joke
Son: Pap..leh hayda ma3ando numra Father: la2ano ma 3ana dawle #CarsInLeB #CarsInLeB,Negative,None
Soret khayef ekoul bezze2 oum jeble shi marad 3a hal dene...,Negative,None
Sorry 3al mini burger bel ekher bas kenet jou3an nshalla ma ta2alet 3lek bel fetoura.,Negative,None
Sorry bass ma habbeit .. #كرهني,Negative,None
Sorry hicham mnhebak wmnteb3ak deyman bas be3tezer mafiyer 2o7darak . 2asesan ma3ender yeha wala bader ykoun 3ender yeha . Nehna ma msad2in kif nekhlas min lfased . Mate7rejna !!!!!,Negative,None
Sorry ma fhemet,Neutral,None
sorry te3ben mnel safar,Negative,None
Sot enfijar??,Negative,None
Soukleen kenit 3am tekhid milliard zyede chu 3am thke milliard bta3ml ktir. Tol3it lriha msh mn wara soukleen bs mn wara wen 3am bi kebo lzbelee bs em lcha3eb eno 3am bi mouto mnel riha bl costa brava w bl ne3me,Negative,None
Sry hayda batal mal3ab football sar tawari2 bi chi mestachfa,Negative,None
still z3elet feyte shateb,Negative,None
T3ebet 3al fadi 😭😭😭😭 i need massage,Negative,None
T3ebet eshrab may,Negative,None
T3ebet ha mout,Negative,None
t3ebet men el ajaneb bedi erja3 la Dubai 🥺,Negative,None
T3ebet men kel shi shou ha,Negative,None
T3ebet nafseyan,Negative,None
t3ebet nafsiyan w jasadiyan x,Negative,None
t3ebet w zhe2et,Negative,None
T3ebet wallah t3ebet. Bekaffi,Negative,None
T3ebet 😔,Negative,None
Ta2akadi,Neutral,None
Ta3a la hebak chweh ktir 😌,Positive,None
Ta3e ana w yeke na3mello video Haram he's cute w twitter bale bizahe2,Positive,None
tab 3anjad haLa2 ma hassin wade3 l balad zbele w rayheen aa mahal ktir majhool cause kellu ale3ib?,Negative,None
tab 5efet,Negative,None
Tab chou bet tkhabrouna gher 3an l football?,Neutral,None
tab la nhar 😢,Negative,None
Tab ma :(,Negative,None
Tab ma ana hek ba3refa ma t3ayte 3layye :(,Negative,None
tab ma layko :( he l video ma akhad rahje enough,Negative,None
tab ma leh ma fine enzal aa riad soloh :(,Negative,None
tab ma talabet cocktail leh toli3 fiyo chemem :(,Negative,None
Tab shou ra2yak tekol khara???,Negative,Foul language
tab ttamnet 3laya ?,Neutral,None
tabb okk fhemet eno m hada habebne mn zamen w je,Negative,None
Tahitii staselmooo chou 3am tjarbo ta3mlo vs spain min 70 score 8-0,Neutral,None
"Takla ktir m-""takla"" hala",Negative,None
tale3le habbe 3a sandihte w ele chaher 3m ba3mel daily routine,Negative,None
tamnounii 3ala nancy! akhadoula jawza? hiyi sarla chi? w wleda kif,Negative,None
Tan eno leh boukra 3enna tpe? Lal se3a 4!! Eh? Chou alla jaberna neb2a lal 4 bel skul,Negative,None
Tante ma hasayte eno cheltile nos cha3rate bel sac tabaeke,Negative,None
tarakna ana wyyeh,Negative,None
Tayb tayb ma t3asbe 3layna Lmhm betshakarik ana 3l ma3loume:'),Neutral,None
tayyeb bas mish atyab min l lahme,Neutral,None
Tb aanjd ktir aa bele ebke,Negative,None
Tb enno hayda l chips l light ma 3endo taame hatta badde ebke,Negative,None
Tb enta ktir helo,Positive,Courtesy words
tb guys so2al ble2e shi bus a van nezzil 3a beirut men l batroun 3al se3a shi 1 aw shi hek?,Neutral,None
Tb leh l guys li b saffe ktir wled,Negative,Sexism
Tb walla sa23a,Negative,Known fact
Tbh thawra fucked up my sleeping sched la daraje bs rgaat aal shghl aam nem 4am u3a 8am THIS SUCKS BS THAWRA IS SO WORTH IT,Negative,None
"Teacher: *laughs at my jokes* ""Inte ktir mahdoume w nahfe bas ma kharej tkoune telmize"" ...",Negative,None
Teb ktir sa23aðŸ˜°ðŸ˜°,Negative,Known fact
Teb leh el sa23a? 😒,Negative,None
Teb leh sa23a ?,Negative,None
teb leiii jesme ba3dvma sar helo !?,Negative,None
Teb ma mammiiii bede bouzaaaa,Negative,None
tfeh chou ze3ran,Negative,None
Tfeh! Shi bi khawwif!,Negative,None
Thank u so so much maxim😍❤❤❤,Positive,None
That is a thawra b had zeta,Positive,None
The deal was eno mnedfa3lak bta3tina internet mish mnedfa3lak w bto2ta3elna yeha ya tize !,Negative,Foul language
the hype around it is scary w ana ma bhayete cheyef hek chi mn abel,Negative,None
"The people who ""thawra"" instead of ""sawra""",Neutral,None
The two goals ma keno goals so ma tombosto ktir❤️.,Negative,None
There's a show called eh bass bass...eh bass ba2a !,Negative,None
tjarreb torde 3ammak,Neutral,None
tkhena2na ana w my best friend,Negative,None
Tkheyalo se3ten w nos men beirut la sour,Negative,None
Tkheyalo yeje boukra principe de detergence ya3ne hayda li na2is,Negative,Sarcasm
Tkheyalo yjibo wazir trbiya super byfham w ychlna ltarikh kello mn lprogramme ADEY WAW?!😍😍 BASS TKHEYALOOO,Positive,None
tlo3et bel booster mnih ma 3melet sakte albie,Negative,None
to arak or not to arak umm,Neutral,None
TOL3IT L DEMO VERSION TARA2OUNE KTIR Z3ELET,Negative,None
TOLE3 2WAS HAD BAYTE HALA2,Negative,None
tole3 arar majles el nouweb mberha @joeboumosleh2,Neutral,Known fact
tole3 ma bi hebne...,Negative,None
Tomorrow first day of uni w ma 2ile jlede :p chou l3amal,Negative,None
too bad ma elon wakil bi lebnen,Negative,None
twaffet jaretna men se3ten,Negative,None
twattaret,Negative,None
tzakkaret marra we were drinking w be2e shwaii whiskey ma hadan sherebon w z3elet,Negative,None
Uber ma bya3toune 50% off ella wa2ta ma koun b beirut w i cant use them,Negative,None
Ufff too much... chou l 7al?,Negative,None
Ufffff uffff la hayda esmo goalll hattrickk ronaldooo,Positive,None
Ughhh shakheet mn el khof,Negative,None
Ughhh teb.,Negative,None
Umm lei bank audi ma 3am b khaline eshab a2al men 100000ll?,Neutral,None
Up  chou l3amal,Neutral,None
Up KTIR CHOB😖,Negative,None
update: ma ken hada lehe2ene bas ba3dne la hl2 3m erjof,Negative,None
URGENT shab 3am yenzof bel m3ounet bi jbeil w bado A- daroure ... esmo Nader Matta w hayda ra2em bayo 71375399 el shab wahid  please help,Negative,Known fact
W ahla chi eno semeater break bas eno l ta2es mech ate3,Negative,None
w ana 5efet wala kamen 3ana bl jeme3 3m yze3o w sawto bi na2ez w hala2 siyara bi speacrat 3m tze3 wala 5efet😢😢,Negative,None
W ana bheb l byaato. Hihihi. Ok la2 ktir beykha hal de3aye.,Negative,None
W ana ble2e tissue musta3male,Negative,Sarcasm
"W b naher el kaleb kamen rt ""@mackasutra: Ya3ne sar fi may be Nahr Beirut?""",Neutral,None
W ba3den law chou ma ken ll arar tfaddalo khabbrouna min ba3ed rah yedrous men ba3d kell hal tshweshour @EliasBouSaab,Negative,None
W bhebo la moysy ktir ktir,Positive,None
